# Data collected by wave glider.
# Date: October 2013 to Feb 2014
# Location: Pseudo mooring mode (20km octagon at 43S 8E)
# Publication: Monteiro et al. (2015)
#
# Column Descriptions
# DateTime:     YYYY-mm-dd HH:MM:SS
# Lat:          decimal degrees north
# Lon:          decimal degrees east
# Temperature:  degrees C
# Salinity:     PSU
# DeltaPco2:    difference between atmospheric and marine partial pressure of CO2
# Vscatt_ms1:   Wind from scatterometer data in m/s
# DateNum:      MATLAB date number (for easy conversion)
# CO2Flux_N00:  CO2 flux calculated from Vscatt mmol/m2/d using the gas exchange co-efficient by Nightingale et al. (2000)
# CO2Flux_H06:  CO2 flux calculated from Vscatt mmol/m2/d using the gas exchange co-efficient by Ho et al. (2006)
# Juldate:      Julian date as decimal days since 0001-01-01
# CO2Flux_N00_filled:  Same as CO2Flux_N00, but gaps are filled with a Guassian interpolation method
# CO2Flux_N00_filled:  Same as DeltaFco2, but gaps are filled with a Guassian interpolation method
#
DateTime,Lat,Lon,Temperature,Salinity,DeltaPco2,Vscatt,DateNum,CO2Flux_N00,CO2Flux_H06,Juldate,CO2Flux_N00_filled,DeltaFco2_filled
2013-11-08 21:00:00,-42.518,8.788,8.712,34.297,-18.7,11.147,735546.88,-4.5702593666721,-4.826585369972788,2456605.375,-4.5702593666721,-18.7
2013-11-08 22:00:00,-42.513000000000005,8.779,8.776,34.299,-17.51,10.814,735546.92,-4.041308029702114,-4.252436448527363,2456605.4166666665,-4.041308029702114,-17.51
2013-11-08 23:00:00,-42.515,8.777000000000001,8.833,34.311,-13.46,10.478,735546.96,-2.927121151555521,-3.06805715257088,2456605.4583333335,-2.927121151555521,-13.46
2013-11-09 00:00:00,-42.516999999999996,8.774,8.932,34.335,-17.47,10.144,735547.0,-3.5737698706416285,-3.7304591534718377,2456605.5,-3.5737698706416285,-17.47
2013-11-09 01:00:00,-42.521,8.769,9.116,34.391,-19.92,10.124,735547.08,-4.0560442326625035,-4.232801280145921,2456605.5416666665,-4.0560442326625035,-19.92
2013-11-09 02:00:00,-42.521,8.769,9.116,34.391,-19.92,10.124,735547.08,-4.0560442326625035,-4.232801280145921,2456605.5833333335,-4.0560442326625035,-19.92
2013-11-09 03:00:00,-42.523,8.766,9.09,34.393,-21.13,10.111,735547.13,-4.292423035111717,-4.478738069883977,2456605.625,-4.292423035111717,-21.13
2013-11-09 04:00:00,-42.526,8.763,9.035,34.391999999999996,-20.63,10.102,735547.17,-4.184691094722581,-4.365827478775824,2456605.6666666665,-4.184691094722581,-20.63
2013-11-09 05:00:00,-42.528,8.76,9.096,34.407,-19.13,10.092,735547.21,-3.872092683215039,-4.039180636185737,2456605.7083333335,-3.872092683215039,-19.13
2013-11-09 06:00:00,-42.53,8.758,9.172,34.42,-18.64,10.081,735547.25,-3.7639624029932586,-3.9258300236629267,2456605.75,-3.7639624029932586,-18.64
2013-11-09 07:00:00,-42.523999999999994,8.779,9.128,34.416,-19.08,10.465,735547.33,-4.132903470281379,-4.3312220934134364,2456605.7916666665,-4.132903470281379,-19.08
2013-11-09 08:00:00,-42.523999999999994,8.779,9.128,34.416,-19.08,10.465,735547.33,-4.132903470281379,-4.3312220934134364,2456605.8333333335,-4.132903470281379,-19.08
2013-11-09 09:00:00,-42.531000000000006,8.777999999999999,9.175,34.417,-18.5,10.717,735547.38,-4.189501256713186,-4.403516662846826,2456605.875,-4.189501256713186,-18.5
2013-11-09 10:00:00,-42.538000000000004,8.777000000000001,9.24,34.423,-17.78,10.917,735547.42,-4.167672725423826,-4.390448620700266,2456605.9166666665,-4.167672725423826,-17.78
2013-11-09 11:00:00,-42.547,8.775,9.304,34.425,-18.76,11.115,735547.46,-4.54749813345736,-4.800908223228709,2456605.9583333335,-4.54749813345736,-18.76
2013-11-09 12:00:00,-42.556000000000004,8.767999999999999,9.365,34.428000000000004,-19.13,11.312999999999999,735547.5,-4.792808063859831,-5.070440145824134,2456606.0,-4.792808063859831,-19.13
2013-11-09 13:00:00,-42.57,8.752,9.522,34.451,-22.07,11.234000000000002,735547.58,-5.453350658638784,-5.764500226241656,2456606.0416666665,-5.453350658638784,-22.07
2013-11-09 14:00:00,-42.57,8.752,9.522,34.451,-22.07,11.234000000000002,735547.58,-5.453350658638784,-5.764500226241656,2456606.0833333335,-5.453350658638784,-22.07
2013-11-09 15:00:00,-42.574,8.746,9.533,34.45,-24.05,11.185,735547.63,-5.893727993294167,-6.22679069161233,2456606.125,-5.893727993294167,-24.05
2013-11-09 16:00:00,-42.578,8.742,9.482999999999999,34.437,-25.17,11.145,735547.67,-6.1282313535320725,-6.47179949477612,2456606.1666666665,-6.1282313535320725,-25.17
2013-11-09 17:00:00,-42.582,8.737,9.445,34.427,-26.68,11.105,735547.71,-6.453275229619733,-6.8121556578901625,2456606.2083333335,-6.453275229619733,-26.68
2013-11-09 18:00:00,-42.586999999999996,8.731,9.386000000000001,34.423,-27.2,11.065999999999999,735547.75,-6.537099549947524,-6.897748752477131,2456606.25,-6.537099549947524,-27.2
2013-11-09 19:00:00,-42.598,8.718,9.167,34.389,-25.19,10.328,735547.83,-5.323419458400963,-5.569603300556143,2456606.2916666665,-5.323419458400963,-25.19
2013-11-09 20:00:00,-42.598,8.718,9.167,34.389,-25.19,10.328,735547.83,-5.323419458400963,-5.569603300556143,2456606.3333333335,-5.323419458400963,-25.19
2013-11-09 21:00:00,-42.606,8.71,9.155,34.382,-23.74,9.873,735547.88,-4.611850564466308,-4.797091327298643,2456606.375,-4.611850564466308,-23.74
2013-11-09 22:00:00,-42.614,8.7,9.156,34.38,-24.27,9.517000000000001,735547.92,-4.402578153062807,-4.5569310374539365,2456606.4166666665,-4.402578153062807,-24.27
2013-11-09 23:00:00,-42.615,8.699,9.157,34.379,-24.63,9.152999999999999,735547.96,-4.155035235948085,-4.277548167243137,2456606.4583333335,-4.155035235948085,-24.63
2013-11-10 00:00:00,-42.621,8.691,9.144,34.378,-25.93,8.8,735548.0,-4.06648438610392,-4.162873546309826,2456606.5,-4.06648438610392,-25.93
2013-11-10 01:00:00,-42.632,8.679,9.118,34.378,-24.91,8.837,735548.08,-3.9373897404465494,-4.033178154858198,2456606.5416666665,-3.9373897404465494,-24.91
2013-11-10 02:00:00,-42.632,8.679,9.118,34.378,-24.91,8.837,735548.08,-3.9373897404465494,-4.033178154858198,2456606.5833333335,-3.9373897404465494,-24.91
2013-11-10 03:00:00,-42.637,8.672,9.137,34.379,-24.71,8.856,735548.13,-3.9210913885801073,-4.0177341157985635,2456606.625,-3.9210913885801073,-24.71
2013-11-10 04:00:00,-42.644,8.665,9.144,34.38,-24.0,8.874,735548.17,-3.822685593474703,-3.9180540490291658,2456606.6666666665,-3.822685593474703,-24.0
2013-11-10 05:00:00,-42.651,8.656,9.111,34.382,-23.97,8.892000000000001,735548.21,-3.8326776163061433,-3.9294454894598703,2456606.7083333335,-3.8326776163061433,-23.97
2013-11-10 06:00:00,-42.653999999999996,8.665,9.12,34.381,-24.77,8.896,735548.25,-3.9638010286684335,-4.064143290981263,2456606.75,-3.9638010286684335,-24.77
2013-11-10 07:00:00,-42.617,8.699,9.187000000000001,34.383,-24.69,8.228,735548.33,-3.4186874867291785,-3.464645349198581,2456606.7916666665,-3.4186874867291785,-24.69
2013-11-10 08:00:00,-42.617,8.699,9.187000000000001,34.383,-24.69,8.228,735548.33,-3.4186874867291785,-3.464645349198581,2456606.8333333335,-3.4186874867291785,-24.69
2013-11-10 09:00:00,-42.599,8.716000000000001,9.209,34.383,-24.6,7.824,735548.38,-3.104232199936693,-3.1211126120295227,2456606.875,-3.104232199936693,-24.6
2013-11-10 10:00:00,-42.581,8.732999999999999,9.22,34.383,-24.96,7.502000000000001,735548.42,-2.9156300477030364,-2.9113815850496367,2456606.9166666665,-2.9156300477030364,-24.96
2013-11-10 11:00:00,-42.578,8.749,9.227,34.383,-25.61,7.187,735548.46,-2.7655944830597883,-2.7415425183502347,2456606.9583333335,-2.7655944830597883,-25.61
2013-11-10 12:00:00,-42.588,8.749,9.257,34.383,-25.91,6.882000000000001,735548.5,-2.584919759560361,-2.542978804263272,2456607.0,-2.584919759560361,-25.91
2013-11-10 13:00:00,-42.608000000000004,8.753,9.32,34.382,-25.7,6.7989999999999995,735548.58,-2.5074453038658886,-2.4613841921591506,2456607.0416666665,-2.5074453038658886,-25.7
2013-11-10 14:00:00,-42.608000000000004,8.753,9.32,34.382,-25.7,6.7989999999999995,735548.58,-2.5074453038658886,-2.4613841921591506,2456607.0833333335,-2.5074453038658886,-25.7
2013-11-10 15:00:00,-42.614,8.755,9.285,34.379,-24.44,6.747000000000001,735548.63,-2.3517664768923496,-2.3053537347523885,2456607.125,-2.3517664768923496,-24.44
2013-11-10 16:00:00,-42.622,8.756,9.23,34.379,-24.17,6.705,735548.67,-2.2999643376819554,-2.2520081664036424,2456607.1666666665,-2.2999643376819554,-24.17
2013-11-10 17:00:00,-42.63,8.753,9.042,34.359,-25.05,6.662999999999999,735548.71,-2.3584342564936165,-2.306600879805116,2456607.2083333335,-2.3584342564936165,-25.05
2013-11-10 18:00:00,-42.64,8.747,8.949,34.349000000000004,-23.9,6.622000000000001,735548.75,-2.225929549090736,-2.174534329019044,2456607.25,-2.225929549090736,-23.9
2013-11-10 19:00:00,-42.655,8.728,8.602,34.288000000000004,-21.21,6.24,735548.83,-1.7766957035718396,-1.716268941392952,2456607.2916666665,-1.7766957035718396,-21.21
2013-11-10 20:00:00,-42.655,8.728,8.602,34.288000000000004,-21.21,6.24,735548.83,-1.7766957035718396,-1.716268941392952,2456607.3333333335,-1.7766957035718396,-21.21
2013-11-10 21:00:00,-42.66,8.722000000000001,8.246,34.225,-21.35,6.0,735548.88,-1.669089698882074,-1.5999202158653394,2456607.375,-1.669089698882074,-21.35
2013-11-10 22:00:00,-42.663999999999994,8.717,8.051,34.208,-13.53,5.808,735548.92,-0.99850878215925,-0.9508425764457348,2456607.4166666665,-0.99850878215925,-13.53
2013-11-10 23:00:00,-42.668,8.714,8.035,34.205,-8.53,5.615,735548.96,-0.5925656441081106,-0.5603249829907839,2456607.4583333335,-0.5925656441081106,-8.53
2013-11-11 00:00:00,-42.67,8.71,7.938,34.207,-9.41,5.422999999999999,735549.0,-0.6145274016936217,-0.5767866339491678,2456607.5,-0.6145274016936217,-9.41
2013-11-11 01:00:00,-42.676,8.704,7.945,34.214,-8.89,5.4879999999999995,735549.08,-0.5930033800252139,-0.5580164955804853,2456607.5416666665,-0.5930033800252139,-8.89
2013-11-11 02:00:00,-42.676,8.704,7.945,34.214,-8.89,5.4879999999999995,735549.08,-0.5930033800252139,-0.5580164955804853,2456607.5833333335,-0.5930033800252139,-8.89
2013-11-11 03:00:00,-42.68,8.699,7.829,34.2,-8.23,5.529,735549.13,-0.5566175335405106,-0.5246124480584927,2456607.625,-0.5566175335405106,-8.23
2013-11-11 04:00:00,-42.681999999999995,8.696,7.819,34.196999999999996,-7.79,5.561,735549.17,-0.5323506796160145,-0.5023578101292844,2456607.6666666665,-0.5323506796160145,-7.79
2013-11-11 05:00:00,-42.68600000000001,8.692,7.853,34.196999999999996,-5.69,5.593,735549.21,-0.39279994120922096,-0.3711204924374901,2456607.7083333335,-0.39279994120922096,-5.69
2013-11-11 06:00:00,-42.691,8.686,7.962999999999999,34.207,-5.95,5.626,735549.25,-0.4148956053827845,-0.3924835027326799,2456607.75,-0.4148956053827845,-5.95
2013-11-11 07:00:00,-42.674,8.706,7.896,34.196999999999996,-6.03,5.281000000000001,735549.33,-0.3756988952320799,-0.35058312128196245,2456607.7916666665,-0.3756988952320799,-6.03
2013-11-11 08:00:00,-42.674,8.706,7.896,34.196999999999996,-6.03,5.281000000000001,735549.33,-0.3756988952320799,-0.35058312128196245,2456607.8333333335,-0.3756988952320799,-6.03
2013-11-11 09:00:00,-42.661,8.724,7.904,34.196,-5.35,5.063,735549.38,-0.30929010982112204,-0.28589082511600983,2456607.875,-0.30929010982112204,-5.35
2013-11-11 10:00:00,-42.652,8.746,8.029,34.209,-5.13,4.887,735549.42,-0.2784319957711129,-0.2552661483324744,2456607.9166666665,-0.2784319957711129,-5.13
2013-11-11 11:00:00,-42.66,8.753,8.005,34.198,-3.83,4.723,735549.46,-0.19577007174054648,-0.17802996511700991,2456607.9583333335,-0.19577007174054648,-3.83
2013-11-11 12:00:00,-42.663000000000004,8.749,8.004,34.191,-4.27,4.558,735549.5,-0.205059822420451,-0.1848648279674726,2456608.0,-0.205059822420451,-4.27
2013-11-11 13:00:00,-42.667,8.745,8.38,34.222,0.28,4.5,735549.58,0.013127568601264936,0.011797071783569169,2456608.0416666665,0.013127568601264936,0.28
2013-11-11 14:00:00,-42.667,8.745,8.38,34.222,0.28,4.5,735549.58,0.013127568601264936,0.011797071783569169,2456608.0833333335,0.013127568601264936,0.28
2013-11-11 15:00:00,-42.669,8.742,8.392999999999999,34.223,-1.25,4.4639999999999995,735549.63,-0.0577844730892515,-0.05182345588057728,2456608.125,-0.0577844730892515,-1.25
2013-11-11 16:00:00,-42.67,8.736,8.382,34.223,-1.31,4.436,735549.67,-0.059898165987591866,-0.05363395612461958,2456608.1666666665,-0.059898165987591866,-1.31
2013-11-11 17:00:00,-42.672,8.73,8.387,34.223,-1.99,4.408,735549.71,-0.0899878763198866,-0.0804477244518076,2456608.2083333335,-0.0899878763198866,-1.99
2013-11-11 18:00:00,-42.674,8.721,8.375,34.222,-3.01,4.38,735549.75,-0.13461342803844847,-0.12014724883483145,2456608.25,-0.13461342803844847,-3.01
2013-11-11 19:00:00,-42.676,8.707,8.401,34.221,-4.19,4.526,735549.83,-0.1984217925220919,-0.1785679254506947,2456608.2916666665,-0.1984217925220919,-4.19
2013-11-11 20:00:00,-42.676,8.707,8.401,34.221,-4.19,4.526,735549.83,-0.1984217925220919,-0.1785679254506947,2456608.3333333335,-0.1984217925220919,-4.19
2013-11-11 21:00:00,-42.68,8.703,8.38,34.221,-3.83,4.615,735549.88,-0.18768603677520207,-0.1697211125241212,2456608.375,-0.18768603677520207,-3.83
2013-11-11 22:00:00,-42.681999999999995,8.699,8.37,34.219,-3.13,4.687,735549.92,-0.15761784306254936,-0.14307009968263082,2456608.4166666665,-0.15761784306254936,-3.13
2013-11-11 23:00:00,-42.68600000000001,8.695,8.368,34.219,-3.76,4.758,735549.96,-0.19441823553821855,-0.1771146716763008,2456608.4583333335,-0.19441823553821855,-3.76
2013-11-12 00:00:00,-42.68899999999999,8.691,8.419,34.232,-3.0,4.829,735550.0,-0.15918016432376195,-0.1455257079140726,2456608.5,-0.15918016432376195,-3.0
2013-11-12 01:00:00,-42.693999999999996,8.685,8.834,34.297,-4.99,4.855,735550.08,-0.2667914923074264,-0.24421611479262234,2456608.5416666665,-0.2667914923074264,-4.99
2013-11-12 02:00:00,-42.693999999999996,8.685,8.834,34.297,-4.99,4.855,735550.08,-0.2667914923074264,-0.24421611479262234,2456608.5833333335,-0.2667914923074264,-4.99
2013-11-12 03:00:00,-42.696999999999996,8.682,8.961,34.312,-6.95,4.87,735550.13,-0.3734130607601525,-0.3420642561344115,2456608.625,-0.3734130607601525,-6.95
2013-11-12 04:00:00,-42.7,8.677999999999999,8.957,34.309,-11.5,4.882,735550.17,-0.6205864648131232,-0.5688161737572024,2456608.6666666665,-0.6205864648131232,-11.5
2013-11-12 05:00:00,-42.70399999999999,8.674,8.988,34.315,-12.92,4.894,735550.21,-0.7001437319761408,-0.6421066983274496,2456608.7083333335,-0.7001437319761408,-12.92
2013-11-12 06:00:00,-42.705,8.667,9.06,34.332,-11.91,4.909,735550.25,-0.6486829000106293,-0.5953383675943316,2456608.75,-0.6486829000106293,-11.91
2013-11-12 07:00:00,-42.68,8.691,9.079,34.333,-13.47,5.127999999999999,735550.33,-0.7925097350032579,-0.7346809597093713,2456608.7916666665,-0.7925097350032579,-13.47
2013-11-12 08:00:00,-42.68,8.691,9.079,34.333,-13.47,5.127999999999999,735550.33,-0.7925097350032579,-0.7346809597093713,2456608.8333333335,-0.7925097350032579,-13.47
2013-11-12 09:00:00,-42.678999999999995,8.687999999999999,9.2,34.356,-13.39,5.263,735550.38,-0.8245603071301895,-0.7688561092546261,2456608.875,-0.8245603071301895,-13.39
2013-11-12 10:00:00,-42.678000000000004,8.691,9.298,34.365,-13.4,5.367999999999999,735550.42,-0.8543778691448805,-0.8001305878795153,2456608.9166666665,-0.8543778691448805,-13.4
2013-11-12 11:00:00,-42.668,8.717,9.288,34.349000000000004,-12.33,5.474,735550.46,-0.8141548847781666,-0.7656998202120954,2456608.9583333335,-0.8141548847781666,-12.33
2013-11-12 12:00:00,-42.648999999999994,8.715,9.527000000000001,34.384,-11.75,5.611000000000001,735550.5,-0.8100866831777728,-0.7658959009684201,2456609.0,-0.8100866831777728,-11.75
2013-11-12 13:00:00,-42.625,8.69,9.616,34.366,-14.58,6.069,735550.58,-1.1570540100105156,-1.111631708567376,2456609.0416666665,-1.1570540100105156,-14.58
2013-11-12 14:00:00,-42.625,8.69,9.616,34.366,-14.58,6.069,735550.58,-1.1570540100105156,-1.111631708567376,2456609.0833333335,-1.1570540100105156,-14.58
2013-11-12 15:00:00,-42.614,8.672,9.535,34.354,-14.49,6.334,735550.63,-1.2425573448353218,-1.2037591321162564,2456609.125,-1.2425573448353218,-14.49
2013-11-12 16:00:00,-42.604,8.651,9.46,34.357,-16.41,6.54,735550.67,-1.4915206643297707,-1.4537162209754395,2456609.1666666665,-1.4915206643297707,-16.41
2013-11-12 17:00:00,-42.6,8.628,9.501,34.361999999999995,-18.47,6.744,735550.71,-1.7747520115287592,-1.7395860557552567,2456609.2083333335,-1.7747520115287592,-18.47
2013-11-12 18:00:00,-42.604,8.628,9.48,34.363,-20.49,6.944,735550.75,-2.0765523169288955,-2.046129076570512,2456609.25,-2.0765523169288955,-20.49
2013-11-12 19:00:00,-42.61600000000001,8.647,9.398,34.361999999999995,-20.99,7.337000000000001,735550.83,-2.3528809079107,-2.3406812271074906,2456609.2916666665,-2.3528809079107,-20.99
2013-11-12 20:00:00,-42.61600000000001,8.647,9.398,34.361999999999995,-20.99,7.337000000000001,735550.83,-2.3528809079107,-2.3406812271074906,2456609.3333333335,-2.3528809079107,-20.99
2013-11-12 21:00:00,-42.623999999999995,8.656,9.363,34.363,-21.2,7.584,735550.88,-2.5253630577386788,-2.5262346291225715,2456609.375,-2.5253630577386788,-21.2
2013-11-12 22:00:00,-42.633,8.664,9.347000000000001,34.365,-21.29,7.7829999999999995,735550.92,-2.659756309370592,-2.6719553094978084,2456609.4166666665,-2.659756309370592,-21.29
2013-11-12 23:00:00,-42.641000000000005,8.664,9.421,34.374,-21.52,7.981,735550.96,-2.8148443595267514,-2.8391361070552104,2456609.4583333335,-2.8148443595267514,-21.52
2013-11-13 00:00:00,-42.651,8.663,9.459,34.385,-21.93,8.177999999999999,735551.0,-2.9997803170592285,-3.0372434336789493,2456609.5,-2.9997803170592285,-21.93
2013-11-13 01:00:00,-42.67,8.661,9.434,34.375,-21.26,8.136000000000001,735551.08,-2.88104684087632,-2.9146950941759084,2456609.5416666665,-2.88104684087632,-21.26
2013-11-13 02:00:00,-42.67,8.661,9.434,34.375,-21.26,8.136000000000001,735551.08,-2.88104684087632,-2.9146950941759084,2456609.5833333335,-2.88104684087632,-21.26
2013-11-13 03:00:00,-42.678999999999995,8.66,9.447000000000001,34.372,-21.18,8.109,735551.13,-2.8525909463672416,-2.8844118341421936,2456609.625,-2.8525909463672416,-21.18
2013-11-13 04:00:00,-42.688,8.666,9.425,34.373000000000005,-21.45,8.09,735551.17,-2.8766816434821085,-2.9077052371909984,2456609.6666666665,-2.8766816434821085,-21.45
2013-11-13 05:00:00,-42.696999999999996,8.674,9.418,34.372,-21.6,8.07,735551.21,-2.8836945161995207,-2.9136642860874424,2456609.7083333335,-2.8836945161995207,-21.6
2013-11-13 06:00:00,-42.705,8.664,9.399,34.368,-23.03,8.05,735551.25,-3.060841310137259,-3.0914482795136617,2456609.75,-3.060841310137259,-23.03
2013-11-13 07:00:00,-42.701,8.693999999999999,9.375,34.367,-22.73,8.875,735551.33,-3.618602770706137,-3.708940189273641,2456609.7916666665,-3.618602770706137,-22.73
2013-11-13 08:00:00,-42.701,8.693999999999999,9.375,34.367,-22.73,8.875,735551.33,-3.618602770706137,-3.708940189273641,2456609.8333333335,-3.618602770706137,-22.73
2013-11-13 09:00:00,-42.71,8.705,9.375,34.363,-22.93,9.392000000000001,735551.38,-4.055690627452174,-4.1902885724981225,2456609.875,-4.055690627452174,-22.93
2013-11-13 10:00:00,-42.72,8.702,9.366,34.361999999999995,-23.55,9.798,735551.42,-4.507550193118716,-4.683872863856605,2456609.9166666665,-4.507550193118716,-23.55
2013-11-13 11:00:00,-42.73,8.703,9.354,34.364000000000004,-23.58,10.199,735551.46,-4.8648924734145895,-5.081720312381568,2456609.9583333335,-4.8648924734145895,-23.58
2013-11-13 12:00:00,-42.74,8.703,9.346,34.363,-25.44,10.595,735551.5,-5.637171202095096,-5.916773919581297,2456610.0,-5.637171202095096,-25.44
2013-11-13 13:00:00,-42.756,8.684,9.327,34.368,-25.22,10.359000000000002,735551.58,-5.357515599627967,-5.607404301473721,2456610.0416666665,-5.357515599627967,-25.22
2013-11-13 14:00:00,-42.756,8.684,9.327,34.368,-25.22,10.359000000000002,735551.58,-5.357515599627967,-5.607404301473721,2456610.0833333335,-5.357515599627967,-25.22
2013-11-13 15:00:00,-42.763999999999996,8.674,9.32,34.367,-26.05,10.213,735551.63,-5.388828962706798,-5.6299981279632805,2456610.125,-5.388828962706798,-26.05
2013-11-13 16:00:00,-42.773999999999994,8.663,9.31,34.364000000000004,-25.7,10.09,735551.67,-5.197506893915382,-5.4216498584735415,2456610.1666666665,-5.197506893915382,-25.7
2013-11-13 17:00:00,-42.784,8.65,9.298,34.363,-26.5,9.965,735551.71,-5.236060499705211,-5.453013364593222,2456610.2083333335,-5.236060499705211,-26.5
2013-11-13 18:00:00,-42.79600000000001,8.637,9.283999999999999,34.365,-27.77,9.836,735551.75,-5.355217882117271,-5.567554669784559,2456610.25,-5.355217882117271,-27.77
2013-11-13 19:00:00,-42.818999999999996,8.609,9.198,34.366,-29.1,9.612,735551.83,-5.377072686381006,-5.573090542469091,2456610.2916666665,-5.377072686381006,-29.1
2013-11-13 20:00:00,-42.818999999999996,8.609,9.198,34.366,-29.1,9.612,735551.83,-5.377072686381006,-5.573090542469091,2456610.3333333335,-5.377072686381006,-29.1
2013-11-13 21:00:00,-42.83,8.596,9.138,34.366,-28.8,9.49,735551.88,-5.197471826764693,-5.3776102891142585,2456610.375,-5.197471826764693,-28.8
2013-11-13 22:00:00,-42.84,8.584,9.101,34.366,-28.13,9.399,735551.92,-4.986878557836644,-5.1529087453755835,2456610.4166666665,-4.986878557836644,-28.13
2013-11-13 23:00:00,-42.848,8.574,9.068999999999999,34.363,-28.1,9.314,735551.96,-4.898633330082113,-5.055376015108191,2456610.4583333335,-4.898633330082113,-28.1
2013-11-14 00:00:00,-42.855,8.566,9.051,34.361,-27.79,9.234,735552.0,-4.767799117915235,-4.914449655042656,2456610.5,-4.767799117915235,-27.79
2013-11-14 01:00:00,-42.867,8.551,9.044,34.363,-27.62,9.187999999999999,735552.08,-4.694879945994924,-4.835904267078665,2456610.5416666665,-4.694879945994924,-27.62
2013-11-14 02:00:00,-42.867,8.551,9.044,34.363,-27.62,9.187999999999999,735552.08,-4.694879945994924,-4.835904267078665,2456610.5833333335,-4.694879945994924,-27.62
2013-11-14 03:00:00,-42.873999999999995,8.542,9.096,34.364000000000004,-27.4,9.16,735552.13,-4.630271665366374,-4.767310113147191,2456610.625,-4.630271665366374,-27.4
2013-11-14 04:00:00,-42.881,8.533999999999999,9.19,34.366,-27.86,9.138,735552.17,-4.685446598472028,-4.82248429922255,2456610.6666666665,-4.685446598472028,-27.86
2013-11-14 05:00:00,-42.887,8.527000000000001,9.276,34.369,-29.1,9.116,735552.21,-4.8706038772624085,-5.011351654905994,2456610.7083333335,-4.8706038772624085,-29.1
2013-11-14 06:00:00,-42.895,8.517999999999999,9.326,34.371,-30.81,9.095,735552.25,-5.133833173064756,-5.2804648549164215,2456610.75,-5.133833173064756,-30.81
2013-11-14 07:00:00,-42.878,8.533999999999999,9.331,34.369,-31.11,8.425,735552.33,-4.498259902311228,-4.575226520559411,2456610.7916666665,-4.498259902311228,-31.11
2013-11-14 08:00:00,-42.878,8.533999999999999,9.331,34.369,-31.11,8.425,735552.33,-4.498259902311228,-4.575226520559411,2456610.8333333335,-4.498259902311228,-31.11
2013-11-14 09:00:00,-42.865,8.549,9.389,34.369,-30.56,7.999,735552.38,-4.0144547906837245,-4.050541095174856,2456610.875,-4.0144547906837245,-30.56
2013-11-14 10:00:00,-42.854,8.562000000000001,9.402999999999999,34.368,-27.23,7.656000000000001,735552.42,-3.2998725662876898,-3.3061455697610866,2456610.9166666665,-3.2998725662876898,-27.23
2013-11-14 11:00:00,-42.841,8.577,9.357000000000001,34.365,-25.71,7.31,735552.46,-2.8629356932591064,-2.8463068882180367,2456610.9583333335,-2.8629356932591064,-25.71
2013-11-14 12:00:00,-42.827,8.593,9.437999999999999,34.364000000000004,-21.46,6.961,735552.5,-2.1848628755419384,-2.153787173362581,2456611.0,-2.1848628755419384,-21.46
2013-11-14 13:00:00,-42.801,8.623,9.576,34.367,-16.64,6.94,735552.58,-1.6840319236140557,-1.6591895586591583,2456611.0416666665,-1.6840319236140557,-16.64
2013-11-14 14:00:00,-42.801,8.623,9.576,34.367,-16.64,6.94,735552.58,-1.6840319236140557,-1.6591895586591583,2456611.0833333335,-1.6840319236140557,-16.64
2013-11-14 15:00:00,-42.793,8.642999999999999,9.633,34.369,-13.39,6.938,735552.63,-1.354138601382168,-1.3340943810388024,2456611.125,-1.354138601382168,-13.39
2013-11-14 16:00:00,-42.795,8.662,9.638,34.371,-15.43,6.942,735552.67,-1.5620411761278252,-1.5390771894947777,2456611.1666666665,-1.5620411761278252,-15.43
2013-11-14 17:00:00,-42.803000000000004,8.666,9.496,34.368,-15.59,6.9479999999999995,735552.71,-1.5814927877846396,-1.5584819705790818,2456611.2083333335,-1.5814927877846396,-15.59
2013-11-14 18:00:00,-42.808,8.662,9.413,34.367,-17.28,6.95,735552.75,-1.7543452858838269,-1.7289077935995691,2456611.25,-1.7543452858838269,-17.28
2013-11-14 19:00:00,-42.813,8.647,9.256,34.364000000000004,-23.71,7.233,735552.83,-2.5904784971975072,-2.5707725785289233,2456611.2916666665,-2.5904784971975072,-23.71
2013-11-14 20:00:00,-42.813,8.647,9.256,34.364000000000004,-23.71,7.233,735552.83,-2.5904784971975072,-2.5707725785289233,2456611.3333333335,-2.5904784971975072,-23.71
2013-11-14 21:00:00,-42.818000000000005,8.641,9.197000000000001,34.364000000000004,-24.73,7.417999999999999,735552.88,-2.8302958693982,-2.820849140995384,2456611.375,-2.8302958693982,-24.73
2013-11-14 22:00:00,-42.825,8.634,9.338,34.367,-24.13,7.572,735552.92,-2.8662223691405844,-2.8664614600956337,2456611.4166666665,-2.8662223691405844,-24.13
2013-11-14 23:00:00,-42.833999999999996,8.624,9.52,34.37,-26.22,7.737,735552.96,-3.2382030229441776,-3.249932861936025,2456611.4583333335,-3.2382030229441776,-26.22
2013-11-15 00:00:00,-42.843999999999994,8.613,9.587,34.374,-25.6,7.9110000000000005,735553.0,-3.2928270945337244,-3.3166007903975583,2456611.5,-3.2928270945337244,-25.6
2013-11-15 01:00:00,-42.86600000000001,8.59,9.515,34.376,-25.93,8.046,735553.08,-3.441628261085939,-3.475771514597655,2456611.5416666665,-3.441628261085939,-25.93
2013-11-15 02:00:00,-42.86600000000001,8.59,9.515,34.376,-25.93,8.046,735553.08,-3.441628261085939,-3.475771514597655,2456611.5833333335,-3.441628261085939,-25.93
